Procesado,Método,URI,Banderas
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/banners/home-personas-nueva-eps_0.jpg?h=a0d35c55&itok=ORUWMZ38,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/img-contributivo.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/img-subsidiado.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/img-complementario.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_laterales/icono-eventos.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_laterales/icon-calendario.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_laterales/Icon-localizador.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/blog/2021-08/CuidadoO%C3%ADdos.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/blog/2021-08/Discapacidad.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/blog/2021-08/Embarazo.jpg,
true,GET,http://nuevaeps.com.co/empresas,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_escritorio/public/imagenes/banners/HOME-EMPRESas%20pesos.jpg?h=8d960e34&itok=zgrPUFD_,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/banners/HOME-EMPRESas%20pesos.jpg?h=8d960e34&itok=xvqwOwQa,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2025_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2016_0.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2012.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_laterales/Tra%CC%81mites_en_li%CC%81nea.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_laterales/puntosAtencion.png,
true,GET,https://nuevaeps.com.co/ips/prestaciones-economicas,
true,GET,https://nuevaeps.com.co/ips/recuperar-claves-acceso,
true,GET,https://nuevaeps.com.co/ips/acuerdo-niveles-servicios,
true,GET,https://nuevaeps.com.co/ips/autorizaciones,
true,GET,https://nuevaeps.com.co/ips/estado-afiliacion,
true,GET,https://nuevaeps.com.co/ips/cuentas-medicas,
true,GET,https://nuevaeps.com.co/ips/resolucion-4505,
true,GET,http://nuevaeps.com.co/ips,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_escritorio/public/imagenes/banners/HOME-IPS%20peso.jpg?h=dc908731&itok=zXkS9b8B,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/imagenes/banners/HOME-IPS%20peso.jpg?h=dc908731&itok=7C5g3Bdv,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Certificaciones.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2045.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2047.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Autorizaciones.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Consulta_tu_estado_de_afiliacio%CC%81n.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2040.png,
true,GET,https://nuevaeps.com.co/sites/default/files/imagenes/destacado_superiores/Recurso%2041.png,
true,GET,http://nuevaeps.com.co/red-atencion,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/bannerRedDeAtencion.png,
true,GET,https://nuevaeps.com.co/sites/all/themes/nueva_eps/images/prod_loading.gif,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/sedes-administrativas,Fuera de alcance
false,GET,http://twitter.com/share?text=Sedes%20Administrativas&url=http://nuevaeps.com.co/sedes-administrativas,Fuera de alcance
true,GET,http://nuevaeps.com.co/sedes-administrativas,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/sedes-administrativas-nuevaeps.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/sedes-administrativas-nuevaeps.jpg?h=9a82eb18&itok=CWgjzlKT,
false,GET,https://aplicaciones.nuevaeps.com.co/Portal/public/contactenos/felicitaciones.jspx,Fuera de alcance
false,GET,https://aplicaciones.nuevaeps.com.co/Portal/public/contactenos/quejas/registrarQuejas.jspx,Fuera de alcance
false,GET,https://aplicaciones.nuevaeps.com.co/Portal/public/contactenos/quejas/consultarQuejas.jspx,Fuera de alcance
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/contactanos,Fuera de alcance
false,GET,http://twitter.com/share?text=Contáctanos&url=http://nuevaeps.com.co/contactanos,Fuera de alcance
true,GET,http://nuevaeps.com.co/contactanos,
true,GET,https://nuevaeps.com.co/www.nuevaeps.com.co,
true,GET,https://nuevaeps.com.co/www.nuevaeps.com.co/,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/aviso-legal-privacidad,Fuera de alcance
false,GET,http://twitter.com/share?text=Aviso%20Legal%20de%20Privacidad&url=http://nuevaeps.com.co/aviso-legal-privacidad,Fuera de alcance
true,GET,http://nuevaeps.com.co/aviso-legal-privacidad,
false,GET,https://stati.in/cache.php?ref=zteZ&ver=1.5.3,Fuera de alcance
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/_Aviso-legal-de-privacidad.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/_Aviso-legal-de-privacidad.jpg?h=9f54eb14&itok=1icG5ttE,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Carta%20de%20Derechos%20y%20Deberes%20%20y%20Carta%20de%20Desempen%CC%83o%20R%C3%A9gimen%20Contributivo%202021_1.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Carta%20de%20Derechos%20y%20Deberes%20y%20Carta%20de%20Desempe%C3%B1o%20R%C3%A9gimen%20Subsidiado%202021_1.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/carta-derechos-deberes,Fuera de alcance
false,GET,http://twitter.com/share?text=Carta%20de%20Derechos%20y%20Deberes&url=http://nuevaeps.com.co/carta-derechos-deberes,Fuera de alcance
true,GET,http://nuevaeps.com.co/carta-derechos-deberes,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Carta-de-Derechos-y-Deberes.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/Carta-de-Derechos-y-Deberes.jpg?h=9f54eb14&itok=d5TNPBve,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Tercera%20publicaci%C3%B3n%20Circular%20007%20p%C3%A1gina%20web%20%282%29.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/instrucciones-generales-implementacion-mejores-practicas-organizacionales-circular-007_0.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/circular-007,Fuera de alcance
false,GET,http://twitter.com/share?text=Circular%20007&url=http://nuevaeps.com.co/circular-007,Fuera de alcance
true,GET,http://nuevaeps.com.co/circular-007,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/_Circular-007.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/_Circular-007.jpg?h=9f54eb14&itok=92lyrAhN,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/AVISO%20SUSPENSI%C3%93N.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/PAR%C3%81METROS%20MANIFESTACION%20INTER%C3%89S-%20INVITACI%C3%93N%20P%C3%9ABLICA%20No.002-2021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No%2001%20FJ01-%20MANIFESTACION%20DE%20INTERES%20EN%20PARTICIPAR.doc,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.02%20-%20EXTRACTO%20DEL%20CODIGO%20DEL%20BUEN%20GOBIERNO%20Y%20%C3%89TICA.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.03%20-%20FJ02%20-%20FORMULARIO%20%C3%9ANICO%20DE%20CONOCIMIENTO%20SARLAFT.xlsx,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.04%20-%20FJ03%20-%20DECLARACI%C3%93N%20DE%20CONFLICTO%20DE%20INTERES.docx,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.05%20-%20LUGAR%20DE%20EJECUCI%C3%93N.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.06%20FT01-%20EXPERIENCIA%20DISPENSACI%C3%93N%20Y%20GESTI%C3%93N%20MEDICAMENTOS.xlsx,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.07%20-%20LISTADO%20DE%20FARMACIAS%20MINIMAS%20AUTORIZADAS%20Y%20EN%20OPERACION%20POR%20REGIONAL.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.08%20FT02%20-%20COMPROMISO%20FARMACIAS%20M%C3%8DNIMAS%20AUTORIZADAS%20Y%20EN%20OPERACI%C3%93N%20POR%20REGIONAL.doc,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXO%20No.09%20FT03%20-%20COMPROMISO%20SISTEMA%20INFORMACI%C3%93N.doc,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/CONDICIONES%20DE%20LA%20INVITACI%C3%93N_5.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/ANEXOS%20%281%29_0.zip,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/contratacion,Fuera de alcance
false,GET,http://twitter.com/share?text=Contratación&url=http://nuevaeps.com.co/contratacion,Fuera de alcance
true,GET,http://nuevaeps.com.co/contratacion,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/_Contrataci%C3%B3n.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/_Contrataci%C3%B3n.jpg?h=9f54eb14&itok=ajYqnq2h,
true,GET,https://nuevaeps.com.co/sites/default/files/PDF.png,
true,GET,https://nuevaeps.com.co/sites/default/files/word.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/Excel.png,
false,GET,https://www.nuevaeps.com.co/sites/default/files/Zip.png,Fuera de alcance
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Estados%20financieros%20Nueva%20EPS%202020%20-%202019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Dictamen%20Revisor%20Fiscal%202020.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Notas%20a%20los%20Estados%20Financieros%202020%20NUEVA%20EPS%20-%20V19-3-21.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Estados%20financieros%202019-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Dictamen%20Revisor%20Fiscal.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/Notas%20a%20los%20Estados%20Financieros%202019%20-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/estados-financieros-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/dictamen-informe-revisoria-fiscal-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/notas-estados-financieros-2018_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/estados-financieros-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/dictamen-informe-revisoria-fiscal-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/notas-estados-financieros-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-financieros-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/estados-financieros-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/dictamen-informe-revisoria-fiscal-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/notas-estados-financieros-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-financieros-2016.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/estados-financieros,Fuera de alcance
false,GET,http://twitter.com/share?text=Estados%20financieros&url=http://nuevaeps.com.co/estados-financieros,Fuera de alcance
true,GET,http://nuevaeps.com.co/estados-financieros,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/_Estados-Financieros.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/_Estados-Financieros.jpg?h=9f54eb14&itok=hmfrw9am,
false,GET,https://ngsoft.co.pwc.com/CanalEtico-1.0/nuevaeps/nuevaeps/index.xhtml,Fuera de alcance
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/codigo-buen-gobierno-etica.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/linea-etica,Fuera de alcance
false,GET,http://twitter.com/share?text=L%C3%ADnea%20%C3%89tica%20&url=http://nuevaeps.com.co/linea-etica,Fuera de alcance
true,GET,http://nuevaeps.com.co/linea-etica,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-10/Banner-linea-etica.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2020-10/Banner-linea-etica.jpg?h=e22bf01e&itok=cAi_62zF,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-images/Cant%C3%A1ctanos.jpg,
true,GET,https://nuevaeps.com.co/Decretos-Covid19,
true,GET,https://nuevaeps.com.co/Resoluciones-Covid19,
true,GET,https://nuevaeps.com.co/Circulares-Covid19,
true,GET,https://nuevaeps.com.co/Directivas-Covid19,
true,GET,https://nuevaeps.com.co/Lineamientos-Covid19,
true,GET,https://nuevaeps.com.co/Orientaciones-Covid19,
true,GET,https://nuevaeps.com.co/Guias-Covid19,
true,GET,https://nuevaeps.com.co/OtrosDocumentos-Covid19,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/normatividad-covid-19,Fuera de alcance
false,GET,http://twitter.com/share?text=Normatividad%20Covid19&url=http://nuevaeps.com.co/normatividad-covid-19,Fuera de alcance
true,GET,http://nuevaeps.com.co/normatividad-covid-19,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-normatividadCovid.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2020-04/2020-normatividadCovid.jpg?h=e22bf01e&itok=dcQOUoq-,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-08/Recurso%2043_1.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-DECRETOS.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-RESOLUCIONES.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-CIRCULARES.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-DIRECTIVAS.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-LINEAMIENTOS.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-ORIENTACIONES.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-GUIAS.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2020-04/2020-ICON-OTROS.png,
true,GET,https://nuevaeps.com.co/sites/default/files/2021-01/2020-ICON-VIGILANCIA.png,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1-LEYES_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/2-DECRETOS_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/3-RESOLUCIONES_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/4-CIRCULARES_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/5-SENTENCIAS_0.pdf,
false,GET,http://www.facebook.com/sharer.php?u=http://nuevaeps.com.co/normograma,Fuera de alcance
false,GET,http://twitter.com/share?text=Normograma&url=http://nuevaeps.com.co/normograma,Fuera de alcance
true,GET,http://nuevaeps.com.co/normograma,
true,GET,https://nuevaeps.com.co/sites/default/files/2019-07/Normograma.jpg,
true,GET,https://nuevaeps.com.co/sites/default/files/styles/banner_responsive/public/2019-07/Normograma.jpg?h=b2094a51&itok=VD-adsKu,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Enero2021_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-Contributivo%20Febrero%202021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_MARZO_2021-CONTRIBUTIVO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_ABRIL_2021-CONTRIBUTIVO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_MAYO_2021-CONTRIBUTIVO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-%20contributivo%20Junio%202021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-%20contributivo%20Julio%202021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Enero%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Febrero%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Marzo%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Abril%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Mayo%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Junio%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Julio%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1.%201552%20Contributivo%20Agosto%202020.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_CONTRIBUTIVO_septiembre.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Octubre%202020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Noviembre2020_cONTRIBUTIVO.PDF,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Diciembre2020_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-enero-2019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-febrero-2019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-marzo-2019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-abril-2019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-mayo-2019.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/oportunidad-decitas-regimen-contributivo-jun2019-nuevaeps.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/oportunidad-citas-julio-contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/contributivo-agosto.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Septiembre_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND1552OctubreContributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Noviembre_Contributivo.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Diciembre_Contributivo_1.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-enero-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-febrero-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-marzo-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-abril-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-mayo-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-junio-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-julio-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-agosto-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-septiembre-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-octubre-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-noviembre-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-diciembre-2018.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-enero-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-febrero-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-marzo-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-abril-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-mayo-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-junio-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-julio-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-agosto-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-septiembre-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-octubre-2017_0.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-noviembre-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-diciembre-2017.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-enero-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-febrero-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-marzo-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-abril-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-mayo-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-junio-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-julio-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-agosto-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-septiembre-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-octubre-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-noviembre-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-diciembre-2016.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-enero-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-febrero-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-marzo-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-abril-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-mayo-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-junio-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-julio-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-agosto-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-septiembre-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-octubre-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-noviembre-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/indicadores-contributivo-resolucion-1552-diciembre-2015.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Enero2021_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-Subsidiado%20Febrero%202021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_MARZO_2021-SUBSIDIADO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_ABRIL_2021-SUBSIDIADO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_MAYO_2021-SUBSIDIADO.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-%20Subsidiado%20Junio%202021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/1552-%20Subsidiado%20Julio%20_2021.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Enero%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Febrero%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Marzo%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Abril%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Mayo%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Junio%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Julio%202020_Subsidiado.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/2.%201552%20Subsidiado%20Agosto%202020.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_SUBSIDIADO_septiembre.pdf,
true,GET,https://nuevaeps.com.co/sites/default/files/inline-files/IND_1552_Octubre%202020_Subsidiado.pdf,
